filepath,norm_emit_x,norm_emit_y,norm_emit_z,SOL10111:solenoid_field_scale,CQ10121:b1_gradient,SQ10122:b1_gradient,GUNF:rf_field_scale,GUNF:theta0_deg,distgen:total_charge
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ed0d7b389afc251828bbb37e8ef8445b.h5,7.5251907e-06,6.8592097e-06,2.0743387e-05,-0.20916486453273775,0.022573837984425048,0.03090937095917337,49828604.09732228,-69.80350286125838,5.053484411017853e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0cffcde11d7e1b12858e6ba9a4d8c7e8.h5,6.6192811e-06,6.7344038e-06,2.4791501e-05,-0.21884728737108078,0.03786367463266273,0.04460374630560121,47842361.42746278,-69.20625268366568,5.019827377625177e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/4e1ca06a79e6fc129f05e35c272acf34.h5,7.1801064e-06,6.9940043e-06,2.3238675e-05,-0.23038318524786505,-0.005082803247130972,-0.03329595070525983,50253418.95396296,-62.75343964886888,5.027907417850604e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/9f5632b1a2e6955f79735d39d7d56847.h5,7.5627433e-06,6.1057738e-06,2.8926303e-05,-0.23391894473089248,0.054330070717438964,0.0608869423401244,51295418.68829348,-66.77268024846043,5.012016496049887e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/4ebf1fa002b87fb9dcc6e72101af2043.h5,1.1408633e-05,1.265838e-05,2.3201112e-05,-0.21244228761100548,0.03082577102832479,-0.0009404293281287668,48679566.37525141,-66.29884895864153,5.041729124232292e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/962e990a67e7b3a3381b44b16eb6aefd.h5,5.1453479e-06,8.3569624e-06,1.9408861e-05,-0.20875892151529457,0.004506698577036051,0.009407026038195718,47304016.45359917,-66.42464342622016,5.041017266485089e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f8e736de1e0d66af2e2ac232a7ee8704.h5,7.9563249e-06,8.9955931e-06,2.9587919e-05,-0.22010517016742273,-0.018003313501192462,-0.03253606382591644,49816245.56874342,-58.13093621491468,5.052400872530763e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c890fd5ed38cce8da2663a8f392aebf1.h5,2.6556527e-06,4.0134259e-06,1.8458422e-05,-0.2462617583035492,0.004641111540806545,0.015585783614815897,51687727.83629823,-66.69934456704411,5.089226178408066e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3e68cac3f0dcc055c5e284e9f23b2365.h5,9.5228167e-06,2.2542348e-05,2.973901e-05,-0.21074620270477187,-0.028096937443906164,-0.030196819584598977,48551736.27022834,-62.269740390798034,5.080230352066657e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/9f505b515be145cb33c42b330a9ef5b7.h5,1.7812673e-05,2.044276e-05,2.5036515e-05,-0.23504128173070304,0.053643302149860274,-0.09055673546749163,51794466.13263824,-68.90337051411105,5.091911620787659e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/24037f3dea5ff6f5f39f9bca5b062e14.h5,7.5095415e-06,8.0826702e-06,3.0791671e-05,-0.22368523312062513,-0.02254374184851023,-0.03439908977226731,51966208.015284576,-61.90130727651119,5.09739994461916e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/960f3226623140a9f697aad49771e320.h5,8.2399424e-06,7.8992321e-06,2.1471902e-05,-0.20210078896758296,0.0005142202198894722,-0.030220466471173078,48866075.736959696,-68.40819170516538,5.073140951651832e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/bf1d66d76f4680146ca78b451c89d030.h5,6.6396277e-06,8.0898665e-06,3.0391166e-05,-0.23781188654975663,0.040254650947327435,0.010801587429496318,50109607.88198865,-69.35480846254165,5.054309734828414e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ab3420b684acec347222d9170b1181ce.h5,4.5935952e-06,8.4753736e-06,2.5629554e-05,-0.23015999170745136,-0.0749297747166563,-0.07877326163859014,48358602.3159229,-69.07832094141389,5.095321395102581e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/276e4e884423a6a39e376e16134e4144.h5,5.0691387e-06,1.0031189e-05,1.7669434e-05,-0.24933224350091152,0.00118554957461113,-0.011438717706151605,51932335.41616698,-58.46719716965942,5.004673133282656e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a90305ac333b85f04c8b6284c3d95ff0.h5,8.7922099e-06,2.9556502e-05,2.5992457e-05,-0.2203415242553397,0.04519057151041922,0.0002523419685370176,47902491.82132544,-61.44113209046236,5.053986735658113e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0d841df95458c7d9a317e14534d13f19.h5,9.3246282e-06,9.4967109e-06,2.2715487e-05,-0.21639725767342938,0.013836084781574358,-0.018273035713093612,49266302.0717431,-64.42720337665159,5.05870735487609e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/fc48c1119173325fafd2b1ea437c3b07.h5,6.2495443e-06,5.968598e-06,3.3134922e-05,-0.22841012287650775,0.01617050617827847,0.01670872347216893,51015612.22684754,-62.15413249168677,5.083060305832352e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/8d4ec9a11f2ed0042bb951a839707578.h5,1.0006729e-05,1.3714029e-05,2.4123912e-05,-0.286366200163749,0.09101797037151987,-0.18876134430721825,49716978.87861049,-66.77668545137736,5.041522264734614e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0fcd31773f26c17e2587f5fb832cc662.h5,6.2563429e-06,6.4632168e-06,2.2873862e-05,-0.23786083676982595,0.028901706283492982,-0.0007459664028946905,50830796.60687435,-67.99986455566719,5.042145765328444e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/1f09a1303428f8a6175559baae53faab.h5,5.1952835e-06,1.7206713e-05,2.2049192e-05,-0.23474247487852457,0.028379117107490193,0.026618035913209135,52285702.01870188,-69.56557998526101,5.029652615082186e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c50dd5f2b161b68fcfd9546da15d99b6.h5,2.0313033e-05,1.2795957e-05,2.7603334e-05,-0.3140198464298786,-0.14295079332378996,0.18208491278109246,51797612.18889386,-69.97804472749318,5.040312013595027e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/589789390b5527121745809a980151a5.h5,4.2157829e-06,2.7272415e-06,2.3679857e-05,-0.23578209503410372,0.014055333786095981,0.01828773167028869,47678290.306593105,-69.66452440379024,5.02771058454886e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ad9f1921bccf9c75d1390de6229ce0e3.h5,1.7363556e-05,1.3112396e-05,3.7912933e-05,-0.25235999062872155,0.02150975095027109,-0.021907641894530094,50293338.36203021,-69.16643680755692,5.034310404912556e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/fe25d8b541b53bcd74692d3df2507668.h5,1.2703281e-05,4.7135506e-06,3.4680053e-05,-0.2597760968787349,-0.02030336012336041,-0.04061751929856981,48443322.79746563,-63.213664164739235,5.012083742754112e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/003f841afd51781991a02bbe3f43efc0.h5,5.2165297e-06,1.1760168e-05,3.1530464e-05,-0.25245175372291917,0.015268074005623262,0.025795050043501154,51083785.540408954,-61.07214015802705,5.033081801618082e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/6bc819c12f8ece524d682b102353160f.h5,8.8188309e-06,1.9077197e-05,2.9549825e-05,-0.21076387675473784,-0.027529567108757265,0.012525992094200609,52839542.16786955,-62.45232974830933,5.093317993190361e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/040e76bf86c9c0388fd36d5d6934f528.h5,5.1663674e-06,5.961745e-06,3.025126e-05,-0.23170064726579614,-0.019998070924115267,-0.009338408872971118,52809209.52963955,-66.60971341745845,5.056306161797647e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/bed4b44162fa9360b240e561a9a3bd42.h5,3.0708342e-06,3.6442579e-06,2.0596574e-05,-0.25463985499087655,-0.0025614708019334044,0.020777806980293134,52854750.63922217,-64.46096181061459,5.010017528556261e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0fbafc59c8c89ff86619529f67616f94.h5,4.9198192e-06,1.0073316e-05,1.6620874e-05,-0.22399454965385032,0.01874629929374276,0.04956814344309184,47868512.563829474,-69.1678473709898,5.083618110810563e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/fba19c940183377efd69c48bcb01c179.h5,8.4666947e-06,1.1547141e-05,2.728424e-05,-0.2207068716615983,0.035968913661481014,0.006537967162482755,51088403.95624348,-66.53898108633932,5.075425498155831e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/874756d8dc1954a5ce570b3c90059ffd.h5,6.431582e-06,7.0682961e-06,3.5789611e-05,-0.24772388270686507,0.002430653092583925,0.025525317335967312,52478476.672780454,-67.55477308230085,5.067704726733131e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f21fb31ec78b18908aecb732638a3cd5.h5,3.0316568e-06,4.4987616e-06,2.3432058e-05,-0.2414243269737064,-0.002093464776747035,0.00278619442914542,50458139.160840906,-60.34346673437103,5.079102042143613e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/529d71d3e1c660f681679b4b8896d09d.h5,2.1388514e-06,1.8987442e-06,1.6985233e-05,-0.22509388299501154,0.018612512401916238,-0.015093231370387365,47782412.9110727,-64.73692686595447,5.017849442954817e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c8028d3741448fa2cfb8dc21163819b8.h5,8.1574088e-06,8.4431999e-06,2.2831639e-05,-0.22336882994344207,-0.12520984065026453,-0.1354034544826947,51213889.748734005,-68.38201475226768,5.017363030501393e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/54d53ed39fcfdcf2da98154e88302c76.h5,1.0073853e-05,8.8710895e-06,3.0709645e-05,-0.2364105218405963,-0.035768587576120225,-0.039289963832966,52146450.70882163,-60.51705094021658,5.034841515185133e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/2718e821acb3632f33cbcc49b5c572c4.h5,1.2689078e-05,7.8036759e-06,1.7901973e-05,-0.2679463598652328,0.019093807898866333,-0.1304547243948393,50555452.39625195,-58.86985635539263,5.08302276943232e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/d753784c82b987e38dd26ac92df5bbf0.h5,6.4991958e-06,6.1993556e-06,2.9080767e-05,-0.22886713086794921,-0.028096937443906164,-0.005003960749591955,48560462.78610236,-69.64276442216531,5.03637730598165e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/5e1275e5ac86c52da11b665d20cd1daa.h5,5.8046113e-06,5.3815977e-06,2.0766984e-05,-0.2204470065757829,0.027120620708705842,0.017122386596818154,50152688.68512981,-66.66159247429337,5.083660727231122e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/46722b38cbfc28e2260c1602a79c74f2.h5,6.8763317e-06,8.5373046e-06,2.642955e-05,-0.22277346749181137,-0.03498525759374833,-0.036112120493814334,47725803.306324005,-59.12259953272875,5.042297609250594e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/35c6ef557104bfac06401501b177762c.h5,7.2953412e-06,7.9503088e-06,2.4982043e-05,-0.2020601054992632,-0.031981277497404356,-0.02191426783048265,50293338.36203021,-69.1426935773753,5.027575470452022e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/268553e2009022d72604ff794b993ac7.h5,3.1757254e-06,7.9198339e-06,2.2624639e-05,-0.23723338468067426,-0.0888411735128198,-0.09779706615793324,50531272.29638637,-66.73418757314448,5.042145765328444e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b11be3d6057731f9d409465599f4ce43.h5,3.6866381e-06,1.681821e-05,2.5396803e-05,-0.22657476582205172,0.036022199622726916,0.044982813773132825,48020605.92073388,-69.5251044128095,5.019827377625177e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b2c2e87ff09418accef193022f7cc882.h5,7.2235282e-06,8.7784151e-06,2.1704943e-05,-0.20810365580428392,-0.13573139489467964,-0.13878271105184223,49551038.48586778,-68.13399589193821,5.053577470626304e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0c8a59fd6bbfc22fb851459821c3c969.h5,7.4960312e-06,1.2146175e-05,3.7337545e-05,-0.2428719374873186,0.10640104923260735,0.07081086307842265,51510569.074883975,-59.31014606446435,5.032257398452886e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/78c370d0067e1c2c84d7b3324b4d6a84.h5,8.1277937e-06,1.4916185e-05,3.5024117e-05,-0.21412907957470495,0.014423298774556455,0.03849304069347062,50730404.49125236,-67.26557801946973,5.092495639688387e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a16032ab7a4d9e6fa896704120de2ec5.h5,6.7560639e-06,7.7169987e-06,2.091313e-05,-0.22631452611151567,-0.017310076505774763,0.013220414313151779,52434609.27154251,-67.36468843669991,5.065443678664916e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0b3a5deebb7028e76d67570dba28e7b1.h5,4.3227413e-06,3.274503e-06,2.2874172e-05,-0.23483962667628486,0.004129880942360399,0.018372196783690238,50086059.13016648,-69.82662631532868,5.027658360052885e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b4e837f619de445428cbed5e18945271.h5,1.5432526e-05,1.5479807e-05,2.8587913e-05,-0.2148348549058416,-0.04297441538058415,0.04525619264302305,50405765.664342895,-62.054048768506114,5.030668975485074e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/5d4dc2d848eb8c7a908327ef7378e403.h5,7.3398963e-06,1.1653329e-05,1.8131563e-05,-0.23397393997178684,0.02226225060417822,0.02060508880817927,49090276.63367119,-69.80054265838919,5.041727977019467e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/9445d7d5862980e9800cda0acf0b6384.h5,6.8017738e-06,6.7498725e-06,2.2316924e-05,-0.20829041978352622,0.06530867113106549,0.05920445288227137,52277899.46381665,-67.84131185589895,5.072669157414842e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/61fcf627b87d2e483d24e9c0506e7fe4.h5,4.9768943e-06,1.5659412e-05,2.1429022e-05,-0.2473060527548342,0.04626008331548079,0.012146244766405332,52812388.28184007,-68.4019870185408,5.094197395113381e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/fcb429b1d2ac730e69ddd73d38c41498.h5,6.9811754e-06,8.6986672e-06,2.3329475e-05,-0.2357759587509133,0.03364609482460497,0.012374995083882285,50145909.04379936,-63.88796950514756,5.057557647713453e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/5d240f34e1a9e7760ab1d6f795396a24.h5,8.5235569e-06,1.0437083e-05,3.3006668e-05,-0.22170763702140556,0.021388703261931846,0.045481154540663926,47329603.691808335,-65.47722869831873,5.056284396512824e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7c76f5e5821138671e2e85b227c8337a.h5,6.5987357e-06,1.1495292e-05,2.5000024e-05,-0.2432252033701185,0.04632168286557645,0.06256308449652857,48315235.616684735,-67.73948747449089,5.05794216175845e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/3c0ae5e2286600d8063975ba1d257ed3.h5,1.1211654e-05,1.3842725e-05,2.5258674e-05,-0.25294093289524383,0.06972590190019537,0.03751014018964377,51590351.82636389,-69.01394840227073,5.014112393466821e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/f927e3c3c3a88817d78ed5d53efb93cc.h5,7.4881016e-06,2.191896e-05,3.6478355e-05,-0.24084258020085236,0.06259379557388146,0.08377620804878425,50631969.66417485,-67.55887387463127,5.047493474296806e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b576812681ae770bf8bc8249869f9eb3.h5,3.5007325e-06,1.1015866e-05,2.2893535e-05,-0.22208324158604437,-0.06557996139937027,-0.0703681119880624,51094159.31733617,-68.59671784569146,5.072207269079244e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/6a7a56e971addde51f3f569e444c5e82.h5,7.2318335e-06,7.3390476e-06,2.6413473e-05,-0.22463430637895898,-0.020124115484705718,0.020336325802738996,49576793.003917694,-69.78249320786021,5.051980018419012e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/ab79a963c9498882e66adfe404525bf3.h5,2.9781981e-06,6.6732199e-06,2.1687347e-05,-0.2318761977118125,-0.005331962809102608,0.0002459636076756564,48532302.840374045,-69.9656775023008,5.030209686042278e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7da0f77f359b5e0be61ef2e5b6a0e2b5.h5,3.5680748e-06,2.7241457e-06,2.1687448e-05,-0.2409376061019501,0.00415412371499535,0.018399096473176023,50084916.702187076,-69.82662631532868,5.027658360052885e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/d5c4bcb4212e2f7a5b7104722f02d4cc.h5,5.5839137e-06,7.5074185e-06,2.2518216e-05,-0.22338816802620579,-0.05967618944870646,-0.05634374924852528,50299734.10044898,-62.691259276867676,5.091934327699859e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/9703f05a8b6995c2c3b1c0fdee3a6103.h5,1.701895e-05,1.1554084e-05,2.9158189e-05,-0.27800655728742507,0.006329552104505501,-0.04004792359652645,47370623.62199768,-62.10319403754934,5.035689048604811e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/7986486f91f10ebadc9f6f9e72b182ad.h5,8.673486e-06,1.0445172e-05,2.9128473e-05,-0.20298875380999004,0.046194517851915994,0.05292074474197975,50426969.865484945,-63.16560048021678,5.08329687752278e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/616a1f2d9528c70b04124778a7b5b383.h5,6.6470103e-06,7.907486e-06,2.3445427e-05,-0.20999527042431004,-0.007074884194442908,-0.021805661033529055,51676677.51657948,-63.12986060899997,5.082847943898787e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/19833f0442ae68a6bbbb621a97b0b309.h5,6.8978557e-06,7.8719769e-06,2.9677869e-05,-0.21943867813872353,-0.028096937443906164,-0.030106745916964203,48297973.24288815,-67.93537080603485,5.071404434686403e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/e72871de16718b1c970e26a0d109aa0d.h5,4.9839031e-06,3.8419935e-06,2.7112272e-05,-0.23869291299734707,0.011937807878084253,-0.005712791950903135,52628448.30913496,-67.48212072243572,5.027493707502623e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/88b7c13fda925feb9e061af0c0a7a53c.h5,9.1430006e-06,1.7481844e-05,3.2130795e-05,-0.20914177665765926,-0.13952697644991113,-0.13878271105184223,49924633.96705381,-69.95313774385811,5.04552419780186e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/72b547a02d9cfe17822b38ca83ea5b0f.h5,1.7167251e-05,1.4473157e-05,1.8976e-05,-0.2169018930431533,-0.06724039544744809,0.017156856214899485,50530560.131098896,-69.25167416004886,5.065884604501288e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/cfaa91063d346fceda106e3ecc52d5b4.h5,4.5417659e-06,7.8759566e-06,2.3026812e-05,-0.2583193546429883,-0.01031302312263508,0.0038589209519580003,50484321.466894194,-69.72075132785804,5.048727001950465e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/1c7beac7ee4f00481edfe1eee5e24eea.h5,6.8007726e-06,7.8699696e-06,3.2632269e-05,-0.242500123064665,-0.003397713198649616,0.03335411827968776,49415378.64235166,-65.91373721552868,5.032113891727841e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/040e3834eb1b8445d01b21487366d667.h5,2.9089673e-05,1.3120836e-05,2.9549037e-05,-0.22003832734127804,-0.036598792480473596,0.03638277768428373,48756809.222035125,-66.03975177295403,5.049424161954068e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/136dad03d322538a512d61f7bfd52261.h5,5.1990137e-06,5.8711845e-06,3.0188979e-05,-0.23170064726579614,-0.019997809737240312,-0.009338408872971118,52809209.52963955,-66.60971341745845,5.056306161797647e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/e4d75db49a02bb662d5f78a637ac5dde.h5,2.2548791e-06,5.2373459e-06,1.960385e-05,-0.23154119698661216,-0.029621860276497134,-0.038029934563661875,49818309.35208559,-66.82710297010202,5.080185631205654e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/73bcf60a01ef114a5fabaa57cfb40c0f.h5,5.5822048e-06,1.0142586e-05,2.1331099e-05,-0.22834529789432279,-0.016195539318760967,0.01605026881063941,50032943.53550434,-69.52457940334119,5.010436543103297e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/4f3afb4bcf78a07c05321dbd345780cd.h5,5.0339255e-06,5.8932465e-06,3.0155339e-05,-0.23170064726579614,-0.008048598868343762,-0.009338408872971118,52809209.52963955,-66.60971341745845,5.051750002675431e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/95c901ed7ffbf41921250e187ca9c7d1.h5,4.2286111e-06,1.2634584e-05,2.4289487e-05,-0.2389788767560474,0.01941498558613244,0.012214404038939876,50702842.86805974,-63.57495202991121,5.079246742308714e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c796c52bfdb06972b2d49145b3510890.h5,7.4300477e-06,5.0299222e-06,3.2385314e-05,-0.24053386482450925,-0.01991852310113965,-0.038266117575161754,48053250.0014252,-69.12329003740537,5.057243588400596e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/dc44ecc0f6ea0b2aab56718312cc7f19.h5,7.8874648e-06,1.196506e-05,2.3688617e-05,-0.21408704469691264,0.027481956910766166,0.04683855742815562,48141071.8936856,-66.2346751882905,5.003338202388159e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0421209c5dc5b1143737361eddecc252.h5,5.4788991e-06,6.1789341e-06,2.7879244e-05,-0.25160265500005463,0.0127382783988811,-0.0037338876172385823,47788566.859251864,-69.08730163826286,5.014938336648748e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/faa99fb39b4b62c2d3dd58c76283a58c.h5,1.3206883e-05,2.1307947e-05,3.0082567e-05,-0.2191561310020617,-0.09410864143285207,-0.14426581723959284,52201836.436286725,-68.34355482729208,5.098355958803137e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/9a05a3206d83adda15556c2723f9867c.h5,5.2854804e-06,5.3832931e-06,3.1246744e-05,-0.23939677338251397,-0.016074793918293466,0.0027332876009447745,49332675.231565155,-69.18880940529196,5.012575095125943e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/2413f0c826242bb3373d72ec16879849.h5,7.9900875e-06,1.128098e-05,2.0401336e-05,-0.20914177665765926,-0.13952697644991113,-0.13878271105184223,49548927.399405934,-69.79930209420755,5.056601848233891e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/db60e6fba1cffb18f18d62ed95eb6980.h5,7.0909059e-06,1.9718121e-05,3.3318216e-05,-0.23162889329122258,0.01764389483731043,0.043455565233063834,47746739.51468142,-61.94538679331172,5.041342362677945e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/5ab6d45f99073c5b81b1b2b6048b8fef.h5,8.7540245e-06,8.935277e-06,3.2009273e-05,-0.22983311939098772,-0.0012500212812909042,0.08206232255701146,48964404.67076679,-67.76251890043015,5.09153754285202e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/fc619cb6bb6b07cdfd69b3a0cd24a8df.h5,1.3527754e-05,1.7384699e-05,2.94372e-05,-0.22760689149270794,-0.003100021595082981,-0.008322400984260986,52363964.78139732,-67.16699468789048,5.039336147899622e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/55a797e5ed647ceaf99a7d5e95f33f0c.h5,3.2831265e-06,5.0097084e-06,2.3505438e-05,-0.24510093037298483,-0.008466466980891148,0.02118742055148512,52138657.86175918,-64.60960551835952,5.056944996476195e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/eee2062109fbb258ad6a6449a1200c27.h5,8.1290765e-06,1.0786999e-05,2.1549833e-05,-0.20914165360765985,-0.13952697644991113,-0.13878271105184223,49555558.90608488,-64.50465813569132,5.056601848233891e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/93f75152cc7f8ed52c69c558ac813612.h5,1.7011201e-05,5.5410641e-06,2.3102044e-05,-0.2228451537395775,-0.0033166113986310072,0.0075717770011028435,50145951.92608999,-69.7533694834201,5.04943430415487e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/d86d9382ee69a912dcf561d167bb7fa4.h5,2.8035164e-06,4.5088395e-06,2.1772371e-05,-0.2384295224020882,-0.004686192845080564,0.00297825937712854,49450176.804825015,-69.18880940529196,5.012575095125943e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/9bb0b553fadeaa8dbd71967b3ccf13c1.h5,7.4573613e-06,1.1267138e-05,2.1181948e-05,-0.20933466605216805,-0.13832900257105396,-0.13878271105184223,49551038.48586778,-68.13399589193821,5.053577470626304e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/88d8fe5b25136eea497c69b2228b44e9.h5,3.6902573e-06,4.7040558e-06,2.1350681e-05,-0.2318622029799435,0.012467407900839798,0.02350803837748912,47245950.88756991,-66.17790107167855,5.02299192661562e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/b78191ed1322ec6c17ad8ee4f525bf44.h5,5.4411088e-06,5.3692973e-06,1.9782678e-05,-0.22427235568728418,0.0065601286199008305,0.029273658613536813,48052083.46834012,-69.2938732296056,5.034505900507295e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/e7893eca8268b47ea0ea2974c7263ede.h5,7.4463136e-06,1.1433008e-05,3.1181839e-05,-0.21395298441804825,0.0003552873644535517,-0.004702540650530622,49768084.97126869,-64.154727248984,5.04219396075754e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/a3c68e279451c3bf0fbb3ae16a607385.h5,1.0821491e-05,1.1100949e-05,2.577296e-05,-0.21611006147783687,-0.015167764598358086,0.016966522476214926,52009192.94032686,-61.71680608745234,5.063272753863193e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c1d198e3980e63cf03e7ad46f7d7177d.h5,5.2496945e-06,6.3083984e-06,2.3490578e-05,-0.22119814085427536,-0.037627075500113474,-0.03945389564664452,52567305.68139139,-66.16619093718306,5.014518237361322e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/0194e8feb95de7d99f485a9b07240b91.h5,2.6739773e-05,1.1439725e-05,2.9327613e-05,-0.20916878188461868,-0.13952697644991113,-0.14860761491475982,49426074.30585383,-69.80350286125838,5.056601848233891e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/9bf546c2bad925a707c2be1f108e47a1.h5,3.4078013e-06,5.7324763e-06,2.619762e-05,-0.24173822082922858,-0.004749764805439389,0.002012846795328673,49458604.37737435,-69.18880940529196,5.090961676903987e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/c24eeba1a6a769fe9ba1516286d4d051.h5,6.0478888e-06,6.0653229e-06,2.1417325e-05,-0.20210094412534624,0.0006553745691226538,0.00020129464541475406,50207177.64337767,-68.40819170516538,5.073140951651832e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/e3951b92acf396b1653c0ff19d926ca6.h5,1.5276849e-05,4.4427889e-06,2.822271e-05,-0.24234676542620653,0.03955349358172816,-0.009652378596665078,51456451.54501211,-64.43978374879926,5.010104652953748e-10
/sdf/scratch/users/t/tiffan/electrons_PMES_51/5a11182e89a3cb76228d5abfca532d39.h5,1.9741839e-06,8.1602551e-06,2.1172904e-05,-0.24628595055651628,0.004653467695448071,0.01644118669646036,52363939.578023806,-69.28494004939414,5.082698078248512e-10
